Country,year,avg_temp_mean_f,avg_temp_max_f,avg_temp_min_f,total_precip_mm,avg_sunshine_hrs,total_radiation_mj
Morocco,2011,71.35267,82.54404,58.71993,24.899998,3978.7996,7816.8496
Morocco,2012,72.21156,83.75912,59.18002,22.7,3961.1423,7829.49
Morocco,2013,72.646545,84.03582,60.112587,34.6,3967.949,7806.0195
Morocco,2014,73.52255,85.373985,60.34313,20.5,3999.4407,7866.2
Morocco,2015,72.06135,83.20091,59.85491,29.6,4003.5657,7852.24
Morocco,2016,73.93639,85.2151,61.886166,16.2,3983.8406,7816.44
Morocco,2017,72.25569,83.20387,61.339542,67.100006,3854.9907,7596.6396
Morocco,2018,73.53654,84.42294,62.420773,23.5,3771.604,7306.8896
Morocco,2019,73.35664,84.23456,61.755024,28.1,3826.9028,7391.04
Morocco,2020,74.08527,85.03781,62.489605,8.5,3839.5789,7380.71
Namibia,1995,76.67835,89.10805,62.11396,1.1000001,4042.4023,8666.03
Namibia,1996,77.02664,89.73543,61.971897,1.4000001,4064.1675,8765.14
Namibia,1997,76.200874,88.80722,61.403088,2.5,4059.56,8735.85
Namibia,1998,76.797615,89.44832,62.062183,0.8,4058.9985,8723.51
Namibia,1999,76.962364,89.625114,62.19607,1.7000002,4061.7612,8741.789
Namibia,2000,75.205734,87.83264,60.52944,1.0,4056.7727,8757.88
Namibia,2001,76.88346,89.50972,61.99413,0.6,4064.4697,8778.1
Namibia,2002,76.82882,89.245636,62.182022,0.70000005,4062.869,8734.77
Namibia,2003,77.01166,89.40196,62.333664,0.90000004,4059.2039,8682.93
Namibia,2004,77.551094,90.1815,62.870182,2.6,4068.9016,8734.07
Namibia,2005,78.076485,90.4509,63.712265,2.8000002,4041.1,8639.939
Namibia,2006,77.26142,89.66111,62.70821,0.0,4050.2979,8681.301
Namibia,2007,77.6085,90.1158,63.01076,1.3000001,4049.8823,8647.1
Namibia,2008,77.2851,89.51215,63.017967,0.8000001,4057.9634,8697.131
Namibia,2009,77.98376,90.33057,63.533497,0.7,4039.713,8617.609
Namibia,2010,80.33489,93.00518,65.23338,2.6000001,4054.075,8669.16
Namibia,2011,77.387314,89.56767,63.244263,1.5,4049.936,8641.46
Namibia,2012,77.46911,89.486084,63.14559,1.0,4068.5415,8654.789
Namibia,2013,78.415184,90.77909,63.736183,3.4,4040.119,8659.43
Namibia,2014,78.44542,90.82791,63.828644,2.9,4039.574,8668.311
Namibia,2015,76.973495,88.93914,62.859856,3.6,4033.9395,8606.15
Namibia,2016,79.0449,91.28927,64.722046,3.3,4037.8088,8582.189
Namibia,2017,77.38003,88.7379,64.74265,4.9,4000.4673,8471.13
Namibia,2018,80.524315,91.9806,67.78244,4.2000003,3888.0164,8129.6006
Namibia,2019,78.75288,89.90492,66.15331,2.6999998,3861.5083,8095.18
Namibia,2020,78.81457,89.91856,66.50798,0.5,3950.2856,8243.06
Nepal,1995,52.355896,59.7479,43.89656,2430.2,3374.9377,5904.7197
Nepal,1996,52.756245,59.870903,44.4718,2632.0,3322.3218,5768.1797
Nepal,1997,50.811096,58.202858,42.09261,2410.0,3426.9294,5886.9297
Nepal,1998,53.408867,60.38382,45.167408,3024.9001,3263.8123,5687.86
Nepal,1999,53.84194,60.992363,45.691128,2276.5999,3393.6548,5932.25
Nepal,2000,52.253704,59.010983,44.470078,2618.0,3305.0364,5598.3096
Nepal,2001,52.88992,59.856396,44.76623,2141.6,3445.9866,5880.06
Nepal,2002,52.334354,59.461872,43.952286,2356.9001,3396.7485,5728.8
Nepal,2003,52.6168,59.668503,44.382557,2489.4001,3386.8044,5913.2
Nepal,2004,52.68953,59.505486,45.244423,2716.2,3444.3892,5808.69
Nepal,2005,52.46349,59.906452,43.75305,1889.7001,3487.1917,6100.0303
Nepal,2006,53.63833,60.844173,45.14916,2084.9,3421.8423,6005.52
Nepal,2007,53.26325,60.13502,45.411514,3727.4,3239.785,5625.16
Nepal,2008,53.007248,60.110657,44.89869,2554.0999,3315.785,5779.16
Nepal,2009,54.22534,61.340034,45.72516,2018.8,3503.4795,6154.0996
Nepal,2010,54.00097,61.353355,45.34149,2774.5999,3382.765,5965.91
Nepal,2011,52.76281,59.62683,44.914913,3329.0,3288.4133,5654.45
Nepal,2012,51.956577,59.490246,42.785652,2232.9,3459.456,6170.08
Nepal,2013,52.761143,59.813732,44.756363,2950.7002,3198.541,5596.91
Nepal,2014,52.595215,59.968338,43.98138,2441.5,3382.3433,5930.6904
Nepal,2015,52.615166,59.59034,44.395622,2716.9001,3436.515,5787.59
Nepal,2016,54.21713,60.712585,47.124588,3190.8,3224.912,5565.5503
Nepal,2017,57.09651,63.210037,49.459274,3879.2002,3268.3103,5648.44
Nepal,2018,56.476692,62.182064,49.079548,4191.6,3009.9343,5278.7207
Nepal,2019,56.6452,62.375137,49.02086,3632.4004,3125.3323,5467.27
Nepal,2020,56.34578,61.945515,49.31871,4405.0,2929.2122,5296.1895
New Zealand,1995,52.747944,54.860493,50.855618,1989.7,2158.772,3993.6797
New Zealand,1996,53.25792,55.163197,51.61681,1713.3999,2471.9956,4357.5
New Zealand,1997,51.096275,53.10093,49.197647,1645.9,2287.6787,4220.52
New Zealand,1998,53.35212,55.64485,51.352715,1719.4001,2515.5889,4525.7603
New Zealand,1999,53.213226,55.593807,51.05288,1885.2,2128.2446,4136.5605
New Zealand,2000,51.087902,53.415825,49.126804,1964.0,2185.438,4058.4
New Zealand,2001,52.94709,55.30507,50.883476,1896.8999,2271.8662,4237.98
New Zealand,2002,52.639194,55.0866,50.533092,1775.3,2205.018,4064.3499
New Zealand,2003,52.719383,55.09992,50.628517,1736.3,2191.5962,4190.04
New Zealand,2004,52.97423,55.181885,50.95877,1612.9,2277.6194,4150.9004
New Zealand,2005,52.98216,55.300877,50.97841,1860.2,2326.037,4194.65
New Zealand,2006,54.40428,56.57345,52.478573,1637.2999,2350.0867,4246.32
New Zealand,2007,52.64186,54.80551,50.670933,2087.5,2234.7305,4122.37
New Zealand,2008,54.08913,56.10721,52.33459,1715.1,2524.6108,4463.0
New Zealand,2009,53.341793,55.522797,51.349262,1870.5,2243.2322,4140.01
New Zealand,2010,53.97013,56.353752,51.814796,1681.2001,2195.5435,4138.52
New Zealand,2011,55.242798,57.651974,53.07874,1752.6001,2465.7817,4330.88
New Zealand,2012,54.16065,56.16131,52.308525,1715.1001,2311.8945,4231.29
New Zealand,2013,54.46009,56.61167,52.425316,1967.4999,2403.956,4272.5596
New Zealand,2014,52.714542,54.81882,50.74762,1641.8,2291.1277,4171.7803
New Zealand,2015,52.72654,54.843483,50.890636,1725.7,2210.8503,4127.25
New Zealand,2016,51.2533,53.82377,49.13959,1614.1001,2437.854,4404.7803
New Zealand,2017,54.000523,56.016438,52.066544,1852.8,2204.9424,4239.59
New Zealand,2018,54.393684,56.726574,52.19748,1785.9999,2254.517,4298.73
New Zealand,2019,52.89542,55.238743,50.69287,1760.3999,2193.9036,4233.45
New Zealand,2020,54.74128,57.115658,52.491962,2214.1,2214.587,4197.2803
Norway,1995,33.2179,39.14726,27.058655,709.5,2654.927,3587.5298
Norway,1996,30.445232,36.726974,23.884027,685.7,2634.97,3489.42
Norway,1997,34.012943,39.83323,27.759174,701.2,2746.3367,3562.51
Norway,1998,32.467236,37.91882,26.774845,790.8,2249.209,3108.6602
Norway,1999,34.16098,39.800434,28.206219,786.3,2489.4893,3367.2402
Norway,2000,35.26794,40.495667,29.849108,1008.5,2329.7913,3203.2402
Norway,2001,32.187935,37.967396,26.24545,692.80005,2665.7373,3368.08
Norway,2002,34.305195,40.079063,28.109556,736.4,2729.727,3484.75
Norway,2003,34.60131,40.946762,28.082684,735.0,2736.4873,3500.9502
Norway,2004,34.58636,40.44452,28.35255,831.6,2640.8423,3356.43
Norway,2005,35.26615,41.241177,29.039642,748.1,2646.7478,3372.13
Norway,2006,35.822517,41.937256,29.416409,825.69995,2593.6873,3489.3298
Norway,2007,34.53115,40.478764,28.386215,835.1,2603.7285,3340.96
Norway,2008,34.619797,40.528618,28.219519,868.8,2690.2273,3519.1702
Norway,2009,33.689438,39.314438,27.76978,847.0,2569.8005,3351.42
Norway,2010,29.602654,35.683617,23.36323,648.80005,2589.6064,3362.43
Norway,2011,35.35006,41.138103,29.514297,1051.4,2487.3577,3140.27
Norway,2012,32.666576,38.087795,26.94919,918.3,2516.3516,3254.9302
Norway,2013,33.443455,39.80438,26.997507,818.9,2684.8118,3416.0698
Norway,2014,36.83062,42.082737,31.288406,885.80005,2406.2463,3329.76
Norway,2015,35.478985,41.267063,29.564846,889.60004,2644.635,3440.6099
Norway,2016,35.009583,40.839306,28.894878,748.7,2649.3953,3369.51
Norway,2017,36.73994,42.77263,30.479368,847.4,2410.996,3218.6099
Norway,2018,37.343884,43.83833,30.729645,738.3,2657.43,3720.76
Norway,2019,37.42801,43.520245,31.311562,898.5,2376.0906,3320.85
Norway,2020,39.010273,44.976818,32.76559,991.19995,2684.4353,3600.71
Peru,1995,80.83314,81.97071,79.45244,1619.6,3798.0344,7438.9697
Peru,1996,80.49636,81.616554,79.0968,1792.1,3752.196,7343.01
Peru,1997,80.99522,82.29841,79.43197,1779.8,3749.633,7309.88
Peru,1998,81.452324,82.61674,80.045944,2097.3,3654.7075,7230.79
Peru,1999,80.361855,81.488655,79.03005,1926.5,3741.9695,7295.63
Peru,2000,80.766815,81.93967,79.40861,1602.7,3784.9905,7368.1797
Peru,2001,80.771545,81.97318,79.298325,1797.9001,3722.4233,7264.56
Peru,2002,81.02384,82.26907,79.5274,1683.4,3718.4888,7291.5996
Peru,2003,81.39514,82.6774,79.800606,1876.3,3650.719,7133.03
Peru,2004,80.835266,82.12803,79.32377,2048.5,3664.913,7139.3896
Peru,2005,81.064896,82.24909,79.63614,1846.9998,3684.4753,7176.07
Peru,2006,81.03733,82.24663,79.62529,1754.6,3672.9797,7178.35
Peru,2007,80.89802,82.13789,79.423836,2220.5,3548.5015,7038.3496
Peru,2008,80.80283,82.00951,79.342705,2001.3,3631.703,7120.59
Peru,2009,81.153305,82.358574,79.691864,2086.6,3597.4812,7124.7793
Peru,2010,81.33668,82.55067,79.87582,2151.1,3415.112,6734.63
Peru,2011,80.983955,82.178825,79.5385,2307.6,3562.787,7073.7397
Peru,2012,81.12342,82.19271,79.79172,1431.3,3681.6484,7304.35
Peru,2013,81.05575,82.21704,79.69458,1764.2001,3641.0254,7073.61
Peru,2014,81.26538,82.46682,79.76954,2113.0,3566.3965,6993.06
Peru,2015,81.46458,82.7706,79.79222,1927.1,3678.8594,7084.03
Peru,2016,81.8133,82.96361,80.41041,1287.4,3729.8809,7289.88
Peru,2017,81.73581,83.11976,80.02647,2126.5,3625.149,7047.0
Peru,2018,81.68668,83.2386,79.758934,2236.6,3482.65,6817.95
Peru,2019,82.32805,83.69748,80.60247,2089.5999,3472.6807,6885.8594
Peru,2020,82.21094,83.59066,80.45246,2022.7,3487.7927,6848.27
Philippines,1995,80.58767,86.71261,75.13293,3925.7002,3507.8184,6571.9805
Philippines,1996,80.35281,86.74365,74.93472,3982.2004,3554.4229,6449.49
Philippines,1997,80.577225,87.50288,74.62227,2250.7,3743.8955,6954.6104
Philippines,1998,81.63803,88.69581,75.57824,2719.7002,3735.4216,6954.1504
Philippines,1999,80.61243,86.99222,75.15586,3928.5,3420.7686,6290.01
Philippines,2000,80.682175,86.70751,75.72284,3788.4,3404.8708,6292.2397
Philippines,2001,81.03835,86.919975,76.172005,4292.5996,3490.9429,6438.43
Philippines,2002,80.95616,87.566,75.613014,2749.8,3702.8938,6761.75
Philippines,2003,80.85211,87.38403,75.480354,2761.5,3632.8694,6728.91
Philippines,2004,80.91339,87.38742,75.61341,2568.0,3595.655,6596.5596
Philippines,2005,80.988914,87.414116,75.67515,3402.9,3551.797,6545.77
Philippines,2006,81.37869,87.79236,76.06671,3622.8,3471.8594,6475.7305
Philippines,2007,81.277374,87.72504,76.01148,3208.6997,3531.8684,6574.75
Philippines,2008,80.73394,86.908905,75.715706,4540.2,3288.7483,6122.3604
Philippines,2009,80.954506,87.13128,75.849236,3599.0,3380.7556,6245.76
Philippines,2010,81.47469,87.961266,76.08693,2960.6,3583.7346,6737.5103
Philippines,2011,80.77711,86.68819,76.02159,4250.6,3265.6973,6042.8
Philippines,2012,81.43474,87.73784,76.295296,3903.6,3378.5264,6271.55
Philippines,2013,81.24442,87.37392,76.22575,3629.1,3356.125,6266.96
Philippines,2014,81.046555,87.153984,75.99027,3754.1997,3373.451,6367.44
Philippines,2015,81.58458,87.98986,76.14044,2431.4,3689.4282,6881.4
Philippines,2016,81.90302,88.04049,76.85866,3735.6,3465.5308,6502.02
Philippines,2017,81.3632,83.02729,79.58169,2616.5,3506.3184,6992.75
Philippines,2018,81.33958,82.94099,79.72071,1779.9,3544.6873,7130.65
Philippines,2019,81.570015,83.16784,79.91896,1532.0,3648.604,7484.1904
Philippines,2020,81.766754,83.54221,79.79394,3096.0,3542.5989,7218.69
Portugal,1995,64.98644,73.72385,56.537292,283.90002,3831.5093,6461.1895
Portugal,1996,64.00832,72.0817,56.179245,700.69995,3678.5078,6208.06
Portugal,1997,65.70227,74.3965,57.479206,434.2,3801.581,6378.0
Portugal,1998,64.60069,73.66959,56.08828,346.2,3735.3127,6378.47
Portugal,1999,66.052025,74.98951,57.811592,339.9,3774.9988,6439.28
Portugal,2000,65.57822,74.495476,57.431625,372.7,3827.3545,6465.9697
Portugal,2001,65.8863,74.739235,57.80444,296.09998,3769.87,6418.75
Portugal,2002,65.29275,73.90457,57.255318,407.5,3790.4219,6377.2803
Portugal,2003,66.45907,75.54825,57.597073,536.80005,3764.0283,6405.56
Portugal,2004,64.99051,73.55638,56.82941,539.10004,3740.343,6257.74
Portugal,2005,64.310234,72.792274,56.318333,410.80005,3736.311,6317.6797
Portugal,2006,66.263916,74.87658,58.362938,383.00003,3826.6362,6451.37
Portugal,2007,65.76101,74.33658,57.668823,396.10004,3796.6187,6328.79
Portugal,2008,65.40521,74.45023,56.914734,467.7,3792.1592,6406.33
Portugal,2009,65.55294,74.27198,57.177654,563.4,3768.8945,6371.25
Portugal,2010,64.639984,73.10913,56.435955,602.6,3678.7673,6239.46
Portugal,2011,65.36874,74.42436,56.661808,481.90002,3770.064,6367.2803
Portugal,2012,65.86093,74.76523,57.16482,387.6,3805.8381,6484.7197
Portugal,2013,65.033394,73.72187,56.701015,611.6,3744.6667,6250.5
Portugal,2014,66.17468,75.38724,57.393898,424.60004,3762.0916,6366.55
Portugal,2015,65.84013,75.1239,57.277016,418.5,3779.5818,6383.73
Portugal,2016,66.10056,75.527626,57.244247,423.7,3754.3638,6380.0903
Portugal,2017,65.39541,67.09704,63.69174,371.0,3782.4822,6521.22
Portugal,2018,65.858795,67.491806,64.24022,755.9,3529.2495,5963.8403
Portugal,2019,65.35178,67.10345,63.561398,667.0,3630.9734,6216.85
Portugal,2020,65.80033,67.401726,64.179184,453.6,3712.6006,6306.41
Romania,1995,45.60351,53.606323,38.0992,789.7001,3107.174,4575.5103
Romania,1996,44.93085,53.09818,37.416786,837.99994,3016.7815,4636.73
Romania,1997,44.77263,52.277527,38.067394,853.6,2973.2615,4440.5996
Romania,1998,45.554077,53.61052,38.132736,790.1,3023.8118,4506.19
Romania,1999,46.807144,55.042133,39.234924,886.0,3039.5093,4568.0303
Romania,2000,47.256126,56.2708,38.938915,536.7,3326.9822,4982.12
Romania,2001,46.33311,54.64712,38.832268,781.0,3075.686,4654.37
Romania,2002,47.374737,55.820324,39.80057,688.2001,3160.554,4748.77
Romania,2003,46.40488,54.924515,38.48879,555.4,3258.6567,4942.3203
Romania,2004,46.218056,54.321293,38.547935,639.10004,3060.9119,4680.54
Romania,2005,45.657043,53.670185,38.24123,892.4,3049.37,4661.17
Romania,2006,45.917892,54.464157,38.0669,787.19995,3130.3877,4714.4004
Romania,2007,48.373817,56.633038,40.562244,797.1,3243.217,4938.63
Romania,2008,47.434887,55.953583,39.604816,683.69995,3210.1606,4828.19
Romania,2009,48.29246,56.731667,40.41134,548.0,3283.1692,4999.63
Romania,2010,46.92559,55.221146,39.497288,880.9,3031.23,4546.8896
Romania,2011,46.72484,55.223854,39.142708,574.3,3373.67,5026.97
Romania,2012,47.997524,56.879654,39.46195,600.69995,3217.5818,5032.71
Romania,2013,48.10955,56.525776,40.53364,604.9,3213.8428,4807.4404
Romania,2014,49.12978,57.640545,41.51378,607.8,3198.47,4814.88
Romania,2015,48.68349,56.70109,41.230465,643.1,3036.5662,4727.9697
Romania,2016,47.79649,55.819042,40.41454,764.5,3109.0667,4634.06
Romania,2017,47.720753,56.447918,40.267647,774.7,3083.776,4877.18
Romania,2018,49.160107,57.9397,41.731068,819.10004,3113.4736,4978.8896
Romania,2019,49.585636,58.630363,42.028442,734.2001,3176.3428,5009.04
Romania,2020,48.802563,57.73812,41.45427,940.0,3100.3232,4895.65
Slovenia,1995,50.001713,57.412106,42.4112,1095.0,2811.8027,4510.54
Slovenia,1996,47.461437,54.40402,40.043365,1089.3,2638.1,4268.75
Slovenia,1997,49.558895,57.279446,41.66827,938.80005,2953.3958,4672.2
Slovenia,1998,50.202755,58.082546,42.438076,996.0,2933.4744,4587.7197
Slovenia,1999,49.785263,57.4666,42.11876,1153.6,2821.8735,4419.91
Slovenia,2000,51.99933,60.219593,43.86935,939.4,3202.621,4914.0703
Slovenia,2001,50.926064,58.520714,43.30109,942.39996,2931.4744,4556.73
Slovenia,2002,51.275932,58.684933,43.928623,1027.7,2805.0042,4465.31
Slovenia,2003,51.00185,59.203724,42.58035,763.9,3143.6394,4950.84
Slovenia,2004,49.37072,56.637054,42.09197,1097.8,2717.4683,4345.83
Slovenia,2005,48.879097,56.455887,41.06169,1040.3,2840.147,4484.37
Slovenia,2006,50.271973,58.00068,42.240818,951.0,2977.7507,4651.08
Slovenia,2007,51.926357,59.75704,44.049694,1003.9,2974.574,4694.7803
Slovenia,2008,51.280216,58.850655,43.80295,970.2,2932.6365,4556.4697
Slovenia,2009,51.288574,58.850376,43.603886,984.2,2939.7305,4655.33
Slovenia,2010,49.095345,56.085777,41.64312,1158.9,2673.8298,4352.9404
Slovenia,2011,51.992085,60.074627,44.086433,632.5,3151.6145,4910.7
Slovenia,2012,51.705135,59.785828,43.80566,920.5,3063.346,4796.96
Slovenia,2013,50.850655,57.863335,43.717556,1088.6001,2714.5378,4439.6895
Slovenia,2014,52.77077,59.831753,45.679558,1326.6001,2747.7588,4343.8604
Slovenia,2015,52.423386,60.071175,44.84638,962.60004,2934.6953,4626.8
Slovenia,2016,51.801968,59.056107,44.640373,1038.8999,2836.3523,4492.98
Slovenia,2017,52.329945,60.482582,45.00493,1156.8,3154.361,4891.73
Slovenia,2018,52.876247,60.289764,46.253216,1074.3,2942.9395,4705.48
Slovenia,2019,53.165947,60.855896,46.425327,1218.1,2973.7542,4730.37
Slovenia,2020,52.688614,61.040665,45.615005,1084.2,3149.9614,4906.59
Spain,1995,63.7183,65.206055,62.353424,344.9,3784.3032,6212.09
Spain,1996,62.90977,64.43689,61.502785,627.69995,3605.1316,5955.8096
Spain,1997,64.56115,65.821014,63.318275,287.5,3725.4395,6237.11
Spain,1998,63.618065,64.98562,62.236794,418.50003,3685.5496,6165.1396
Spain,1999,63.934723,65.31503,62.576572,312.5,3811.5933,6278.28
Spain,2000,63.839993,65.16721,62.566555,292.60004,3777.2861,6286.21
Spain,2001,63.68802,65.105446,62.375614,366.80002,3772.2056,6262.79
Spain,2002,63.654186,65.01199,62.34504,553.1,3657.9045,6116.82
Spain,2003,64.72058,66.15216,63.38386,607.1,3715.7214,6212.4297
Spain,2004,63.56202,64.97123,62.23951,439.0,3673.439,6073.25
Spain,2005,63.03356,64.44241,61.66449,452.09998,3769.4895,6246.81
Spain,2006,64.69267,65.97685,63.505672,486.19998,3787.8083,6213.09
Spain,2007,63.465252,64.80265,62.176872,414.0,3782.3823,6182.21
Spain,2008,63.41493,64.81533,62.06025,534.80005,3696.2856,6084.0596
Spain,2009,64.12368,65.51871,62.751392,541.5,3723.1558,6244.2803
Spain,2010,62.89632,64.4831,61.440605,628.5,3633.073,6024.87
Spain,2011,64.67747,65.863434,63.52244,466.9,3763.3232,6254.96
Spain,2012,63.986855,65.45762,62.65828,348.7,3838.609,6416.7803
Spain,2013,63.586723,65.09066,62.230137,510.10004,3679.9482,6147.88
Spain,2014,65.06897,66.4409,63.733753,442.40002,3780.2358,6265.9795
Spain,2015,64.75175,66.05477,63.509125,419.2,3765.736,6275.3896
Spain,2016,64.80452,66.145164,63.545494,278.5,3734.7434,6183.7397
Spain,2017,64.83113,66.38222,63.338497,465.19998,3684.1914,6222.7197
Spain,2018,65.133804,66.684525,63.6297,666.19995,3528.5452,5921.3
Spain,2019,64.62579,66.153885,63.163914,393.8,3721.338,6239.0195
Spain,2020,65.518684,66.90353,64.14648,526.8,3665.8271,6096.3
Sweden,1995,43.04434,47.430832,38.709213,576.3,2754.0461,3613.87
Sweden,1996,41.70937,46.052456,37.362534,494.4,2766.583,3652.11
Sweden,1997,44.305748,48.4736,40.14379,521.4,2800.852,3721.6602
Sweden,1998,42.829636,46.74042,38.90253,673.7,2457.9333,3244.92
Sweden,1999,44.99665,49.448807,40.46656,588.7,2740.7817,3649.9102
Sweden,2000,45.231606,49.360325,41.291553,650.1,2623.9473,3454.5503
Sweden,2001,43.855347,48.026318,39.714256,574.9,2717.0571,3550.64
Sweden,2002,44.95501,49.403683,40.48431,535.2,2880.3127,3826.4
Sweden,2003,44.025536,48.451904,39.56927,615.6,2782.9744,3666.9
Sweden,2004,43.84024,48.15147,39.58352,482.30002,2800.9556,3617.4302
Sweden,2005,44.497417,48.84815,40.275707,566.1,2883.8032,3715.24
Sweden,2006,45.463387,49.843327,41.208504,552.2,2751.5977,3684.06
Sweden,2007,45.157566,49.42267,40.95601,561.6,2688.2395,3575.7002
Sweden,2008,45.57312,49.529255,41.650074,733.9,2707.284,3592.19
Sweden,2009,44.27811,48.34908,40.1793,558.9,2655.9504,3630.7603
Sweden,2010,41.156662,45.313736,36.912914,556.2,2638.8225,3573.99
Sweden,2011,45.31322,49.53585,40.958725,562.2,2812.405,3633.17
Sweden,2012,43.359337,47.440323,39.367615,787.3,2558.4812,3377.2002
Sweden,2013,44.37715,48.830887,40.02716,518.1,2872.0605,3718.6401
Sweden,2014,46.01508,49.904472,42.20615,483.1,2608.1882,3578.82
Sweden,2015,46.00935,50.25831,41.93097,568.9,2802.9438,3567.58
Sweden,2016,44.746674,48.869003,40.739983,550.0,2719.1968,3526.45
Sweden,2017,44.113907,49.343872,38.87255,672.2001,2694.379,3495.54
Sweden,2018,45.472935,50.926136,39.665783,447.9,2782.6384,3878.94
Sweden,2019,45.05154,50.068546,39.84307,792.8,2618.2434,3586.31
Sweden,2020,47.37812,52.557133,42.10336,576.8,2854.495,3785.83
Switzerland,1995,37.146057,44.24652,29.485044,2208.4,3025.5771,4723.45
Switzerland,1996,36.31346,43.275963,28.974815,1957.2001,3046.0427,4820.85
Switzerland,1997,38.36532,45.97058,30.417591,1758.4,3176.1758,4966.6396
Switzerland,1998,36.984577,44.36167,29.383701,1954.3,3067.1575,4856.9004
Switzerland,1999,37.313923,44.33134,29.961674,2523.1,2950.6758,4598.4297
Switzerland,2000,38.202293,45.37449,30.586946,2015.3,3002.077,4760.1396
Switzerland,2001,37.51268,44.61737,30.10888,2249.6,3019.2407,4759.67
Switzerland,2002,38.10281,45.305813,30.649126,2332.6,2946.4734,4712.3496
Switzerland,2003,38.546852,46.31825,30.042795,1620.7999,3341.6396,5230.51
Switzerland,2004,37.33576,44.32621,30.009323,1874.3,3138.7266,4915.2305
Switzerland,2005,36.51295,44.142467,28.550768,1798.8,3123.3774,4861.78
Switzerland,2006,38.13245,45.794765,30.215889,1854.5,3181.536,4909.49
Switzerland,2007,38.323208,45.777756,30.561098,2157.4,3098.3335,4881.88
Switzerland,2008,37.76459,44.76588,30.436699,1966.7001,3005.7312,4779.7705
Switzerland,2009,37.85462,44.963314,30.086441,1870.5,3137.8452,4891.93
Switzerland,2010,35.938534,42.634163,28.66518,1958.9,2924.1758,4652.88
Switzerland,2011,39.794643,47.613266,31.627537,1898.7999,3294.6328,5059.1104
Switzerland,2012,37.93865,45.23432,30.383093,2208.4,3111.5461,4867.68
Switzerland,2013,37.16618,44.161205,29.819397,1958.3,3015.0103,4791.34
Switzerland,2014,39.547176,46.723125,32.134743,2002.7999,3044.4316,4770.34
Switzerland,2015,39.68576,47.163506,31.960167,1875.7,3156.3157,4894.84
Switzerland,2016,39.093834,46.097122,31.738188,2011.7,3029.0662,4715.48
Switzerland,2017,39.299892,47.033108,32.373955,2241.8,2927.3079,4739.99
Switzerland,2018,41.214184,48.75173,34.321163,2008.7999,3009.4075,4882.48
Switzerland,2019,40.20201,47.665573,33.506966,2200.9,2870.8757,4831.7
Switzerland,2020,40.67276,48.639046,33.56429,1816.8,3049.4033,4912.32
Thailand,1995,80.34268,88.7325,73.225624,1585.2,3555.2673,6718.3496
Thailand,1996,79.34504,87.5343,72.425865,1801.7999,3522.0,6666.1797
Thailand,1997,80.73785,89.25795,73.425095,1298.4,3601.9905,6916.6797
Thailand,1998,81.740425,90.20455,74.4479,1450.6,3709.4182,7060.0996
Thailand,1999,79.21274,87.35562,72.59636,1692.8,3513.3926,6603.8
Thailand,2000,79.39788,87.57537,72.46668,1848.3999,3454.9504,6638.2095
Thailand,2001,79.980125,87.70674,73.36592,1520.2,3500.0308,6571.09
Thailand,2002,80.255684,88.19422,73.71063,1787.3999,3474.3083,6472.48
Thailand,2003,80.20263,88.52933,73.07743,1351.5,3613.0405,6886.42
Thailand,2004,80.277885,88.89389,72.75267,1209.5,3594.639,6974.0195
Thailand,2005,80.55837,88.64965,73.683266,1395.1001,3530.2834,6686.7295
Thailand,2006,80.314156,88.555214,73.32795,1530.1,3516.635,6706.83
Thailand,2007,80.4088,88.6568,73.34842,1524.6001,3480.14,6683.54
Thailand,2008,79.03813,87.06439,72.401764,1801.2998,3507.4658,6598.1904
Thailand,2009,79.84338,88.0448,72.819016,1743.9,3560.01,6792.67
Thailand,2010,81.521904,89.45767,74.70927,1403.4,3487.1335,6678.05
Thailand,2011,78.87587,86.67359,72.39811,1988.1001,3331.4155,6285.1104
Thailand,2012,81.21295,89.12308,74.56595,1312.6001,3594.8613,6623.64
Thailand,2013,80.71925,88.840744,73.64406,1427.8,3473.0208,6697.02
Thailand,2014,80.39264,88.665436,73.26458,1366.1,3598.182,6788.699
Thailand,2015,81.09529,89.24809,74.099976,1309.5,3536.9595,6729.46
Thailand,2016,81.34232,89.39903,74.411514,1516.8,3476.4216,6620.0996
Thailand,2017,80.44633,87.83652,74.35569,2055.8,3192.3064,6291.8203
Thailand,2018,80.42194,88.07125,74.16614,1748.1001,3258.5115,6211.7197
Thailand,2019,81.94316,90.22387,74.85999,1672.4001,3446.891,6645.19
Thailand,2020,81.49461,89.4542,74.53755,1735.3,3473.929,6693.66
Turkey,1995,49.946625,61.203262,39.09113,493.5,3684.5168,6447.9297
Turkey,1996,51.139545,62.426876,40.26967,532.8,3623.9773,6453.74
Turkey,1997,48.756073,60.08948,37.789207,436.7,3638.3467,6442.3
Turkey,1998,51.35345,62.91647,40.2123,449.2,3639.656,6535.79
Turkey,1999,51.45367,63.108303,40.309208,299.7,3763.9634,6518.47
Turkey,2000,48.513542,59.750732,37.430733,409.7,3662.1506,6581.37
Turkey,2001,52.45546,63.939995,40.980385,355.6,3724.3823,6636.6597
Turkey,2002,49.018906,60.54466,37.74704,392.19998,3697.031,6572.04
Turkey,2003,49.70098,60.92562,38.652466,328.0,3603.4592,6571.4297
Turkey,2004,49.244205,60.950733,37.462948,348.5,3694.7278,6614.42
Turkey,2005,50.070633,61.461185,38.87907,358.19998,3646.7517,6460.12
